"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"11/30/2013","31","","Convention Center","48-113-0050","AQS"
"12/06/2013","57","","Convention Center","48-113-0050","AQS"
"12/12/2013","50","","Convention Center","48-113-0050","AQS"
"12/18/2013","47","","Earhart","48-113-0061","AQS"
"12/24/2013","30","","Stage Coach","48-439-3010","AQS"
"12/30/2013","74","","Convention Center","48-113-0050","AQS"
"01/05/2014","17","","Convention Center","48-113-0050","AQS"
"01/11/2014","37","","Convention Center","48-113-0050","AQS"
"01/17/2014","63","","Convention Center","48-113-0050","AQS"
"01/23/2014","16","","Earhart","48-113-0061","AQS"
"01/29/2014","26","","Convention Center","48-113-0050","AQS"
"02/04/2014","32","","Convention Center","48-113-0050","AQS"
"02/10/2014","45","","Convention Center","48-113-0050","AQS"
"02/16/2014","33","","Convention Center","48-113-0050","AQS"
"02/22/2014","62","","Convention Center","48-113-0050","AQS"
"02/28/2014","37","","Stage Coach","48-439-3010","AQS"
"03/06/2014","28","","Stage Coach","48-439-3010","AQS"
"03/12/2014","25","","Dallas North #2","48-113-0075","AQS"
"03/18/2014","89","","Earhart","48-113-0061","AQS"
"03/24/2014","25","","Convention Center","48-113-0050","AQS"
"03/30/2014","24","","Convention Center","48-113-0050","AQS"
"04/05/2014","30","","Convention Center","48-113-0050","AQS"
"04/11/2014","23","","Convention Center","48-113-0050","AQS"
"04/17/2014","20","","Convention Center","48-113-0050","AQS"
"04/23/2014","32","","Convention Center","48-113-0050","AQS"
"04/29/2014","38","","Convention Center","48-113-0050","AQS"
"05/05/2014","36","","Convention Center","48-113-0050","AQS"
"05/11/2014","16","","Dallas North #2","48-113-0075","AQS"
"05/17/2014","20","","Convention Center","48-113-0050","AQS"
"05/23/2014","22","","Convention Center","48-113-0050","AQS"
"05/29/2014","28","","Convention Center","48-113-0050","AQS"
"06/04/2014","22","","Earhart","48-113-0061","AQS"
"06/10/2014","24","","Convention Center","48-113-0050","AQS"
"06/16/2014","44","","Dallas North #2","48-113-0075","AQS"
